loan_id,product,origination_month,loan_amount,annual_rate_pct,status,default_month_on_book,months_observed
30394,Installment,13,4056.65,18.0,current,,11
30395,Installment,13,3907.73,18.0,current,,11
30396,Installment,13,3836.65,18.0,current,,11
30397,Installment,13,3501.92,18.0,current,,11
30398,Installment,13,4750.92,18.0,current,,11
30399,Installment,13,3769.83,18.0,current,,11
30400,Installment,13,4605.27,18.0,current,,11
30401,Installment,13,4265.79,18.0,current,,11
30402,Installment,13,3568.57,18.0,current,,11
30403,Installment,13,4737.3,18.0,current,,11
30404,Installment,13,4039.79,18.0,current,,11
30405,Installment,13,2988.46,18.0,current,,11
30406,Installment,13,3647.52,18.0,defaulted,3.5,11
30407,Installment,13,2986.46,18.0,current,,11
30408,Installment,13,4175.28,18.0,current,,11
30409,Installment,13,3218.14,18.0,current,,11
30410,Installment,13,5954.32,18.0,current,,11
30411,Installment,13,2240.03,18.0,current,,11
30412,Installment,13,4294.31,18.0,current,,11
30413,Installment,13,4406.9,18.0,current,,11
30414,Installment,13,4554.5,18.0,current,,11
30415,Installment,13,4796.78,18.0,current,,11
30416,Installment,13,2621.35,18.0,current,,11
30417,Installment,13,4441.93,18.0,current,,11
30418,Installment,13,4015.2,18.0,current,,11
30419,Installment,13,3881.23,18.0,current,,11
30420,Installment,13,6296.93,18.0,current,,11
30421,Installment,13,4922.65,18.0,current,,11
30422,Installment,13,5217.95,18.0,current,,11
30423,Installment,13,2859.9,18.0,current,,11
30424,Installment,13,4080.68,18.0,current,,11
30425,Installment,13,4743.73,18.0,current,,11
30426,Installment,13,4166.15,18.0,current,,11
30427,Installment,13,5137.41,18.0,current,,11
30428,Installment,13,3407.56,18.0,current,,11
30429,Installment,13,5049.58,18.0,current,,11
30430,Installment,13,3764.37,18.0,current,,11
30431,Installment,13,3204.0,18.0,current,,11
30432,Installment,13,4173.71,18.0,current,,11
30433,Installment,13,3930.87,18.0,current,,11
30434,Installment,13,2776.69,18.0,current,,11
30435,Installment,13,4090.9,18.0,current,,11
30436,Installment,13,4880.17,18.0,current,,11
30437,Installment,13,5282.28,18.0,current,,11
30438,Installment,13,4736.94,18.0,current,,11
30439,Installment,13,3346.69,18.0,current,,11
30440,Installment,13,4389.37,18.0,current,,11
30441,Installment,13,2660.34,18.0,current,,11
30442,Installment,13,4609.45,18.0,current,,11
30443,Installment,13,4524.67,18.0,current,,11
30444,Installment,13,3337.66,18.0,current,,11
30445,Installment,13,3740.35,18.0,current,,11
30446,Installment,13,4297.09,18.0,current,,11
30447,Installment,13,4513.06,18.0,current,,11
30448,Installment,13,4921.14,18.0,current,,11
30449,Installment,13,2646.43,18.0,current,,11
30450,Installment,13,2585.51,18.0,current,,11
30451,Installment,13,2506.93,18.0,current,,11
30452,Installment,13,4325.11,18.0,current,,11
30453,Installment,13,4705.74,18.0,current,,11
30454,Installment,13,3805.79,18.0,current,,11
30455,Installment,13,3714.36,18.0,current,,11
30456,Installment,13,3190.09,18.0,current,,11
30457,Installment,13,4782.34,18.0,current,,11
30458,Installment,13,4224.34,18.0,current,,11
30459,Installment,13,4481.14,18.0,current,,11
30460,Installment,13,3882.52,18.0,current,,11
30461,Installment,13,3757.08,18.0,current,,11
30462,Installment,13,4025.68,18.0,current,,11
30463,Installment,13,3939.7,18.0,current,,11
30464,Installment,13,5201.84,18.0,defaulted,3.5,11
30465,Installment,13,4982.32,18.0,current,,11
30466,Installment,13,4404.05,18.0,current,,11
30467,Installment,13,4340.14,18.0,current,,11
30468,Installment,13,3339.67,18.0,current,,11
30469,Installment,13,3124.15,18.0,current,,11
30470,Installment,13,4253.41,18.0,defaulted,5.5,11
30471,Installment,13,3034.15,18.0,current,,11
30472,Installment,13,5559.55,18.0,defaulted,5.5,11
30473,Installment,13,4826.67,18.0,current,,11
30474,Installment,13,4518.95,18.0,current,,11
30475,Installment,13,3804.61,18.0,current,,11
30476,Installment,13,4660.45,18.0,current,,11
30477,Installment,13,4523.66,18.0,current,,11
30478,Installment,13,2125.31,18.0,current,,11
30479,Installment,13,3548.0,18.0,current,,11
30480,Installment,13,5092.75,18.0,current,,11
30481,Installment,13,5100.63,18.0,current,,11
30482,Installment,13,3249.97,18.0,current,,11
30483,Installment,13,4303.98,18.0,current,,11
30484,Installment,13,5181.72,18.0,current,,11
30485,Installment,13,4658.99,18.0,current,,11
30486,Installment,13,4928.69,18.0,current,,11
30487,Installment,13,4263.67,18.0,current,,11
30488,Installment,13,3626.44,18.0,current,,11
30489,Installment,13,5627.66,18.0,current,,11
30490,Installment,13,3693.43,18.0,defaulted,2.0,11
30491,Installment,13,2628.09,18.0,current,,11
30492,Installment,13,3643.66,18.0,current,,11
30493,Installment,13,4890.38,18.0,current,,11
30494,Installment,13,4695.56,18.0,current,,11
30495,Installment,13,3920.96,18.0,current,,11
30496,Installment,13,5899.0,18.0,current,,11
30497,Installment,13,2669.8,18.0,current,,11
30498,Installment,13,5023.47,18.0,current,,11
30499,Installment,13,3105.2,18.0,current,,11
30500,Installment,13,3983.87,18.0,current,,11
30501,Installment,13,4555.07,18.0,current,,11
30502,Installment,13,3361.58,18.0,current,,11
30503,Installment,13,3516.19,18.0,current,,11
30504,Installment,13,5025.63,18.0,defaulted,4.5,11
30505,Installment,13,4376.04,18.0,current,,11
30506,Installment,13,3629.9,18.0,current,,11
30507,Installment,13,3987.76,18.0,current,,11
30508,Installment,13,3235.62,18.0,current,,11
30509,Installment,13,4388.87,18.0,current,,11
30510,Installment,13,4899.52,18.0,current,,11
30511,Installment,13,4797.79,18.0,current,,11
30512,Installment,13,5677.41,18.0,current,,11
30513,Installment,13,4027.04,18.0,current,,11
30514,Installment,13,3988.48,18.0,current,,11
30515,Installment,13,4713.4,18.0,current,,11
30516,Installment,13,3256.03,18.0,current,,11
30517,Installment,13,4696.35,18.0,current,,11
30518,Installment,13,2472.96,18.0,current,,11
30519,Installment,13,5642.36,18.0,current,,11
30520,Installment,13,4845.36,18.0,current,,11
30521,Installment,13,4849.2,18.0,current,,11
30522,Installment,13,4807.19,18.0,current,,11
30523,Installment,13,4487.83,18.0,current,,11
30524,Installment,13,4100.17,18.0,current,,11
30525,Installment,13,3583.01,18.0,current,,11
30526,Installment,13,3442.17,18.0,current,,11
30527,Installment,13,7163.85,18.0,current,,11
30528,Installment,13,3758.33,18.0,current,,11
30529,Installment,13,4014.34,18.0,current,,11
30530,Installment,13,5340.5,18.0,current,,11
30531,Installment,13,3059.01,18.0,current,,11
30532,Installment,13,4985.39,18.0,current,,11
30533,Installment,13,4338.13,18.0,current,,11
30534,Installment,13,4084.42,18.0,current,,11
30535,Installment,13,4828.79,18.0,current,,11
30536,Installment,13,2989.38,18.0,current,,11
30537,Installment,13,4391.11,18.0,current,,11
30538,Installment,13,4170.2,18.0,current,,11
30539,Installment,13,4435.69,18.0,current,,11
30540,Installment,13,4220.81,18.0,current,,11
30541,Installment,13,4655.08,18.0,current,,11
30542,Installment,13,2401.1,18.0,current,,11
30543,Installment,13,3286.13,18.0,current,,11
30544,Installment,13,3316.05,18.0,current,,11
30545,Installment,13,4214.99,18.0,current,,11
30546,Installment,13,1836.81,18.0,current,,11
30547,Installment,13,3451.23,18.0,current,,11
30548,Installment,13,4808.82,18.0,defaulted,4.5,11
30549,Installment,13,5307.32,18.0,current,,11
30550,Installment,13,4062.25,18.0,current,,11
30551,Installment,13,3232.59,18.0,current,,11
30552,Installment,13,2246.53,18.0,current,,11
30553,Installment,13,4168.78,18.0,defaulted,3.0,11
30554,Installment,13,3602.7,18.0,current,,11
30555,Installment,13,3347.31,18.0,current,,11
30556,Installment,13,4134.11,18.0,current,,11
30557,Installment,13,3490.33,18.0,current,,11
30558,Installment,13,4661.55,18.0,current,,11
30559,Installment,13,3186.16,18.0,current,,11
30560,Installment,13,3398.75,18.0,current,,11
30561,Installment,13,3441.77,18.0,current,,11
30562,Installment,13,3008.37,18.0,current,,11
30563,Installment,13,4973.15,18.0,current,,11
30564,Installment,13,2894.34,18.0,current,,11
30565,Installment,13,4038.14,18.0,current,,11
30566,Installment,13,3054.55,18.0,current,,11
30567,Installment,13,4667.06,18.0,current,,11
30568,Installment,13,4556.91,18.0,current,,11
30569,Installment,13,3515.19,18.0,current,,11
30570,Installment,13,3853.59,18.0,current,,11
30571,Installment,13,4864.49,18.0,current,,11
30572,Installment,13,4459.76,18.0,current,,11
30573,Installment,13,3532.31,18.0,current,,11
30574,Installment,13,3747.38,18.0,current,,11
30575,Installment,13,3045.0,18.0,current,,11
30576,Installment,13,3028.76,18.0,current,,11
30577,Installment,13,3106.43,18.0,current,,11
30578,Installment,13,5417.52,18.0,current,,11
30579,Installment,13,3688.19,18.0,current,,11
30580,Installment,13,3348.85,18.0,current,,11
30581,Installment,13,3671.77,18.0,current,,11
30582,Installment,13,4938.24,18.0,current,,11
30583,Installment,13,3744.45,18.0,current,,11
30584,Installment,13,6185.36,18.0,current,,11
30585,Installment,13,5244.28,18.0,current,,11
30586,Installment,13,4767.94,18.0,current,,11
30587,Installment,13,4158.38,18.0,current,,11
30588,Installment,13,3813.53,18.0,current,,11
30589,Installment,13,5069.04,18.0,current,,11
30590,Installment,13,5089.51,18.0,current,,11
30591,Installment,13,3488.64,18.0,current,,11
30592,Installment,13,4138.62,18.0,current,,11
30593,Installment,13,3491.47,18.0,current,,11
30594,Installment,13,4582.0,18.0,defaulted,9.5,11
30595,Installment,13,5002.91,18.0,current,,11
30596,Installment,13,3351.77,18.0,current,,11
30597,Installment,13,4390.01,18.0,current,,11
30598,Installment,13,5367.17,18.0,current,,11
30599,Installment,13,3041.19,18.0,current,,11
30600,Installment,13,5397.62,18.0,current,,11
30601,Installment,13,3646.83,18.0,current,,11
30602,Installment,13,3706.72,18.0,current,,11
30603,Installment,13,2724.49,18.0,current,,11
30604,Installment,13,4209.79,18.0,current,,11
30605,Installment,13,3122.84,18.0,defaulted,6.5,11
30606,Installment,13,4312.07,18.0,current,,11
30607,Installment,13,4193.99,18.0,current,,11
30608,Installment,13,4561.39,18.0,current,,11
30609,Installment,13,5656.03,18.0,current,,11
30610,Installment,13,3985.42,18.0,current,,11
30611,Installment,13,4440.74,18.0,current,,11
30612,Installment,13,4303.09,18.0,current,,11
30613,Installment,13,4181.05,18.0,current,,11
30614,Installment,13,2951.81,18.0,current,,11
30615,Installment,13,5165.43,18.0,current,,11
30616,Installment,13,4140.17,18.0,current,,11
30617,Installment,13,4585.69,18.0,current,,11
30618,Installment,13,3472.29,18.0,current,,11
30619,Installment,13,5035.82,18.0,current,,11
30620,Installment,13,4800.92,18.0,current,,11
30621,Installment,13,4600.36,18.0,current,,11
30622,Installment,13,3864.7,18.0,current,,11
30623,Installment,13,4405.4,18.0,current,,11
30624,Installment,13,3611.83,18.0,current,,11
30625,Installment,13,4937.8,18.0,current,,11
30626,Installment,13,3586.19,18.0,current,,11
30627,Installment,13,3298.51,18.0,current,,11
30628,Installment,13,4175.09,18.0,current,,11
30629,Installment,13,4147.12,18.0,current,,11
30630,Installment,13,3076.07,18.0,current,,11
30631,Installment,13,4581.46,18.0,current,,11
30632,Installment,13,4995.5,18.0,current,,11
30633,Installment,13,3305.14,18.0,current,,11
30634,Installment,13,4183.85,18.0,defaulted,3.5,11
30635,Installment,13,5431.44,18.0,current,,11
30636,Installment,13,4581.81,18.0,current,,11
30637,Installment,13,4311.14,18.0,defaulted,5.5,11
30638,Installment,13,4058.99,18.0,defaulted,8.5,11
30639,Installment,13,4863.95,18.0,current,,11
30640,Installment,13,2290.05,18.0,current,,11
30641,Installment,13,5267.85,18.0,current,,11
30642,Installment,13,2698.03,18.0,current,,11
30643,Installment,13,4207.72,18.0,current,,11
30644,Installment,13,5490.3,18.0,current,,11
30645,Installment,13,4347.56,18.0,current,,11
30646,Installment,13,4737.04,18.0,current,,11
30647,Installment,13,4850.0,18.0,current,,11
30648,Installment,13,4486.86,18.0,current,,11
30649,Installment,13,3258.38,18.0,current,,11
30650,Installment,13,3782.85,18.0,current,,11
30651,Installment,13,3270.88,18.0,current,,11
30652,Installment,13,5378.28,18.0,current,,11
30653,Installment,13,3802.7,18.0,current,,11
30654,Installment,13,4941.48,18.0,current,,11
30655,Installment,13,4611.54,18.0,current,,11
30656,Installment,13,4168.0,18.0,current,,11
30657,Installment,13,3229.76,18.0,current,,11
30658,Installment,13,3409.22,18.0,current,,11
30659,Installment,13,3513.2,18.0,current,,11
30660,Installment,13,2949.09,18.0,current,,11
30661,Installment,13,5760.34,18.0,current,,11
30662,Installment,13,4547.69,18.0,current,,11
30663,Installment,13,4165.07,18.0,current,,11
30664,Installment,13,2448.39,18.0,current,,11
30665,Installment,13,3861.08,18.0,current,,11
30666,Installment,13,3934.48,18.0,current,,11
30667,Installment,13,4095.54,18.0,defaulted,5.5,11
30668,Installment,13,3787.62,18.0,current,,11
30669,Installment,13,3388.58,18.0,current,,11
30670,Installment,13,4754.8,18.0,current,,11
30671,Installment,13,3312.28,18.0,defaulted,7.0,11
30672,Installment,13,4422.24,18.0,current,,11
30673,Installment,13,4442.89,18.0,current,,11
30674,Installment,13,4194.76,18.0,current,,11
30675,Installment,13,4763.36,18.0,defaulted,6.5,11
30676,Installment,13,4803.8,18.0,current,,11
30677,Installment,13,4072.62,18.0,current,,11
30678,Installment,13,3549.13,18.0,current,,11
30679,Installment,13,4292.73,18.0,current,,11
30680,Installment,13,1952.93,18.0,current,,11
30681,Installment,13,4031.3,18.0,current,,11
30682,Installment,13,3418.3,18.0,current,,11
30683,Installment,13,4611.9,18.0,current,,11
30684,Installment,13,4274.16,18.0,current,,11
30685,Installment,13,4627.68,18.0,current,,11
30686,Installment,13,4581.4,18.0,current,,11
30687,Installment,13,4196.27,18.0,current,,11
30688,Installment,13,4362.25,18.0,current,,11
30689,Installment,13,3058.27,18.0,current,,11
30690,Installment,13,4103.85,18.0,current,,11
30691,Installment,13,3522.76,18.0,current,,11
30692,Installment,13,4608.44,18.0,current,,11
30693,Installment,13,3479.97,18.0,current,,11
30694,Installment,13,3719.46,18.0,current,,11
30695,Installment,13,3526.68,18.0,current,,11
30696,Installment,13,2180.15,18.0,current,,11
30697,Installment,13,3519.07,18.0,current,,11
30698,Installment,13,3396.89,18.0,current,,11
30699,Installment,13,3296.78,18.0,current,,11
30700,Installment,13,3736.22,18.0,defaulted,9.5,11
30701,Installment,13,2630.3,18.0,current,,11
30702,Installment,13,2238.9,18.0,current,,11
30703,Installment,13,2577.59,18.0,current,,11
30704,Installment,13,5108.91,18.0,current,,11
30705,Installment,13,3571.38,18.0,current,,11
30706,Installment,13,3771.68,18.0,current,,11
30707,Installment,13,4434.37,18.0,current,,11
30708,Installment,13,2165.52,18.0,current,,11
30709,Installment,13,4347.05,18.0,current,,11
30710,Installment,13,3129.25,18.0,current,,11
30711,Installment,13,4162.07,18.0,current,,11
30712,Installment,13,4052.44,18.0,defaulted,2.0,11
30713,Installment,13,3900.08,18.0,current,,11
30714,Installment,13,4226.83,18.0,current,,11
30715,Installment,13,3235.04,18.0,current,,11
30716,Installment,13,4444.48,18.0,current,,11
30717,Installment,13,4899.39,18.0,current,,11
30718,Installment,13,2187.81,18.0,current,,11
30719,Installment,13,2804.88,18.0,current,,11
30720,Installment,13,3388.41,18.0,current,,11
30721,Installment,13,3724.68,18.0,current,,11
30722,Installment,13,3523.58,18.0,current,,11
30723,Installment,13,2966.04,18.0,current,,11
30724,Installment,13,4234.18,18.0,current,,11
30725,Installment,13,4183.87,18.0,current,,11
30726,Installment,13,3523.54,18.0,current,,11
30727,Installment,13,4368.32,18.0,current,,11
30728,Installment,13,3862.52,18.0,current,,11
30729,Installment,13,5465.54,18.0,current,,11
30730,Installment,13,2674.82,18.0,current,,11
30731,Installment,13,3266.9,18.0,current,,11
30732,Installment,13,1121.48,18.0,current,,11
30733,Installment,13,3776.21,18.0,current,,11
30734,Installment,13,4942.69,18.0,defaulted,8.0,11
30735,Installment,13,4766.54,18.0,current,,11
30736,Installment,13,5246.28,18.0,current,,11
30737,Installment,13,3561.33,18.0,current,,11
30738,Installment,13,3503.68,18.0,current,,11
30739,Installment,13,5469.32,18.0,current,,11
30740,Installment,13,5100.81,18.0,defaulted,4.0,11
30741,Installment,13,4520.53,18.0,current,,11
30742,Installment,13,4388.3,18.0,current,,11
30743,Installment,13,4527.27,18.0,current,,11
30744,Installment,13,3366.48,18.0,current,,11
30745,Installment,13,4687.4,18.0,current,,11
30746,Installment,13,4468.8,18.0,current,,11
30747,Installment,13,5383.02,18.0,current,,11
30748,Installment,13,3652.94,18.0,current,,11
30749,Installment,13,4167.22,18.0,current,,11
30750,Installment,13,2956.73,18.0,current,,11
30751,Installment,13,2657.21,18.0,current,,11
30752,Installment,13,5540.64,18.0,current,,11
30753,Installment,13,4344.84,18.0,current,,11
30754,Installment,13,2594.77,18.0,defaulted,3.0,11
30755,Installment,13,4714.76,18.0,current,,11
30756,Installment,13,3632.19,18.0,current,,11
30757,Installment,13,2867.94,18.0,current,,11
30758,Installment,13,3855.77,18.0,current,,11
30759,Installment,13,6076.93,18.0,current,,11
30760,Installment,13,4125.38,18.0,current,,11
30761,Installment,13,2219.03,18.0,current,,11
30762,Installment,13,1895.96,18.0,current,,11
30763,Installment,13,3377.55,18.0,current,,11
30764,Installment,13,3965.4,18.0,current,,11
30765,Installment,13,3899.18,18.0,current,,11
30766,Installment,13,2839.6,18.0,current,,11
30767,Installment,13,5101.17,18.0,current,,11
30768,Installment,13,3510.6,18.0,current,,11
30769,Installment,13,3511.31,18.0,current,,11
30770,Installment,13,3057.52,18.0,current,,11
30771,Installment,13,3342.73,18.0,current,,11
30772,Installment,13,3081.4,18.0,current,,11
30773,Installment,13,4575.1,18.0,current,,11
30774,Installment,13,5225.45,18.0,current,,11
30775,Installment,13,3226.04,18.0,current,,11
30776,Installment,13,3202.31,18.0,current,,11
30777,Installment,13,3688.41,18.0,current,,11
30778,Installment,13,4850.74,18.0,current,,11
30779,Installment,13,2353.49,18.0,current,,11
30780,Installment,13,3450.02,18.0,current,,11
30781,Installment,13,3876.96,18.0,current,,11
30782,Installment,13,3439.85,18.0,current,,11
30783,Installment,13,4136.4,18.0,current,,11
30784,Installment,13,3889.12,18.0,current,,11
30785,Installment,13,2932.13,18.0,current,,11
30786,Installment,13,4527.73,18.0,current,,11
30787,Installment,13,3123.08,18.0,current,,11
30788,Installment,13,4149.3,18.0,current,,11
30789,Installment,13,3025.19,18.0,current,,11
30790,Installment,13,4146.4,18.0,current,,11
30791,Installment,13,3877.35,18.0,current,,11
30792,Installment,13,3998.29,18.0,current,,11
30793,Installment,13,4200.58,18.0,current,,11
30794,Installment,13,4752.23,18.0,current,,11
30795,Installment,13,3600.31,18.0,current,,11
30796,Installment,13,2875.53,18.0,current,,11
30797,Installment,13,3802.79,18.0,current,,11
30798,Installment,13,4780.8,18.0,current,,11
30799,Installment,13,1974.39,18.0,current,,11
30800,Installment,13,2866.29,18.0,current,,11
30801,Installment,13,3846.86,18.0,current,,11
30802,Installment,13,4874.09,18.0,current,,11
30803,Installment,13,3497.73,18.0,current,,11
30804,Installment,13,3810.66,18.0,current,,11
30805,Installment,13,3403.96,18.0,current,,11
30806,Installment,13,3620.93,18.0,current,,11
30807,Installment,13,4573.33,18.0,current,,11
30808,Installment,13,4715.4,18.0,current,,11
30809,Installment,13,4634.92,18.0,current,,11
30810,Installment,13,4487.29,18.0,current,,11
30811,Installment,13,3065.35,18.0,current,,11
30812,Installment,13,5402.64,18.0,current,,11
30813,Installment,13,5304.46,18.0,current,,11
30814,Installment,13,3877.36,18.0,current,,11
30815,Installment,13,4836.68,18.0,current,,11
30816,Installment,13,2243.91,18.0,current,,11
30817,Installment,13,4932.65,18.0,current,,11
30818,Installment,13,4122.68,18.0,current,,11
30819,Installment,13,3144.39,18.0,current,,11
30820,Installment,13,4977.06,18.0,current,,11
30821,Installment,13,5282.36,18.0,current,,11
30822,Installment,13,2390.0,18.0,current,,11
30823,Installment,13,4636.04,18.0,current,,11
30824,Installment,13,4963.62,18.0,current,,11
30825,Installment,13,5127.53,18.0,current,,11
30826,Installment,13,2212.75,18.0,current,,11
30827,Installment,13,2692.1,18.0,current,,11
30828,Installment,13,2775.53,18.0,current,,11
30829,Installment,13,4546.1,18.0,current,,11
30830,Installment,13,5357.63,18.0,current,,11
30831,Installment,13,4335.82,18.0,current,,11
30832,Installment,13,3540.2,18.0,defaulted,5.5,11
30833,Installment,13,3679.7,18.0,current,,11
30834,Installment,13,2666.67,18.0,current,,11
30835,Installment,13,5131.68,18.0,current,,11
30836,Installment,13,3722.6,18.0,current,,11
30837,Installment,13,3555.78,18.0,current,,11
30838,Installment,13,4740.53,18.0,current,,11
30839,Installment,13,2397.89,18.0,current,,11
30840,Installment,13,4933.15,18.0,current,,11
30841,Installment,13,5235.49,18.0,current,,11
30842,Installment,13,5185.67,18.0,current,,11
30843,Installment,13,5484.23,18.0,current,,11
30844,Installment,13,5231.51,18.0,current,,11
30845,Installment,13,3762.84,18.0,current,,11
30846,Installment,13,3170.73,18.0,current,,11
30847,Installment,13,4167.53,18.0,current,,11
30848,Installment,13,4550.83,18.0,current,,11
30849,Installment,13,3206.95,18.0,current,,11
30850,Installment,13,4763.38,18.0,current,,11
30851,Installment,13,4668.94,18.0,current,,11
30852,Installment,13,6101.4,18.0,current,,11
30853,Installment,13,3519.57,18.0,current,,11
30854,Installment,13,4104.1,18.0,current,,11
30855,Installment,13,5421.52,18.0,current,,11
30856,Installment,13,3827.0,18.0,current,,11
30857,Installment,13,3215.43,18.0,current,,11
30858,Installment,13,5519.95,18.0,current,,11
30859,Installment,13,3598.5,18.0,current,,11
30860,Installment,13,3423.82,18.0,current,,11
30861,Installment,13,4240.43,18.0,current,,11
30862,Installment,13,3443.19,18.0,current,,11
30863,Installment,13,4144.53,18.0,current,,11
30864,Installment,13,3393.63,18.0,current,,11
30865,Installment,13,4877.24,18.0,current,,11
30866,Installment,13,3613.81,18.0,current,,11
30867,Installment,13,4790.67,18.0,current,,11
30868,Installment,13,4789.16,18.0,current,,11
30869,Installment,13,3980.68,18.0,current,,11
30870,Installment,13,3359.09,18.0,current,,11
30871,Installment,13,5467.21,18.0,defaulted,6.5,11
30872,Installment,13,4289.06,18.0,current,,11
30873,Installment,13,5093.14,18.0,current,,11
30874,Installment,13,3216.8,18.0,current,,11
30875,Installment,13,4445.45,18.0,current,,11
30876,Installment,13,4805.96,18.0,current,,11
30877,Installment,13,4672.43,18.0,current,,11
30878,Installment,13,3805.1,18.0,current,,11
30879,Installment,13,2770.36,18.0,current,,11
30880,Installment,13,5132.85,18.0,current,,11
30881,Installment,13,2770.41,18.0,current,,11
30882,Installment,13,2627.88,18.0,current,,11
30883,Installment,13,3984.99,18.0,current,,11
30884,Installment,13,3427.04,18.0,current,,11
30885,Installment,13,4359.63,18.0,current,,11
30886,Installment,13,4730.11,18.0,current,,11
30887,Installment,13,3796.59,18.0,current,,11
30888,Installment,13,6001.19,18.0,current,,11
30889,Installment,13,3263.81,18.0,current,,11
30890,Installment,13,2238.06,18.0,current,,11
30891,Installment,13,2499.31,18.0,current,,11
30892,Installment,13,3963.7,18.0,current,,11
30893,Installment,13,4043.67,18.0,current,,11
30894,Installment,13,4515.25,18.0,current,,11
30895,Installment,13,3654.32,18.0,current,,11
30896,Installment,13,2745.56,18.0,current,,11
30897,Installment,13,4087.24,18.0,defaulted,4.0,11
30898,Installment,13,3379.87,18.0,current,,11
30899,Installment,13,5211.94,18.0,current,,11
30900,Installment,13,4036.08,18.0,current,,11
30901,Installment,13,5119.59,18.0,current,,11
30902,Installment,13,3532.61,18.0,current,,11
30903,Installment,13,3510.29,18.0,current,,11
30904,Installment,13,4710.72,18.0,current,,11
30905,Installment,13,3632.27,18.0,current,,11
30906,Installment,13,2856.72,18.0,current,,11
30907,Installment,13,4869.82,18.0,current,,11
30908,Installment,13,4126.26,18.0,current,,11
30909,Installment,13,3942.68,18.0,current,,11
30910,Installment,13,3859.49,18.0,defaulted,6.0,11
30911,Installment,13,3635.88,18.0,current,,11
30912,Installment,13,4468.37,18.0,current,,11
30913,Installment,13,4178.0,18.0,current,,11
30914,Installment,13,1896.31,18.0,current,,11
30915,Installment,13,2947.19,18.0,current,,11
30916,Installment,13,3738.48,18.0,current,,11
30917,Installment,13,4452.12,18.0,current,,11
30918,Installment,13,3256.15,18.0,current,,11
30919,Installment,13,5293.36,18.0,current,,11
30920,Installment,13,3723.79,18.0,current,,11
30921,Installment,13,3193.34,18.0,current,,11
30922,Installment,13,6084.42,18.0,current,,11
30923,Installment,13,5058.6,18.0,current,,11
30924,Installment,13,3848.98,18.0,current,,11
30925,Installment,13,6230.55,18.0,current,,11
30926,Installment,13,4862.75,18.0,current,,11
30927,Installment,13,4054.9,18.0,current,,11
30928,Installment,13,4684.79,18.0,current,,11
30929,Installment,13,3076.13,18.0,defaulted,4.5,11
30930,Installment,13,3732.27,18.0,current,,11
30931,Installment,13,2924.53,18.0,current,,11
30932,Installment,13,2766.53,18.0,current,,11
30933,Installment,13,3180.53,18.0,current,,11
30934,Installment,13,2389.26,18.0,current,,11
30935,Installment,13,5059.06,18.0,current,,11
30936,Installment,13,4005.38,18.0,current,,11
30937,Installment,13,4104.84,18.0,current,,11
30938,Installment,13,3758.4,18.0,current,,11
30939,Installment,13,3052.39,18.0,current,,11
30940,Installment,13,4396.55,18.0,current,,11
30941,Installment,13,4272.15,18.0,current,,11
30942,Installment,13,3099.54,18.0,current,,11
30943,Installment,13,4714.97,18.0,current,,11
30944,Installment,13,2942.93,18.0,current,,11
30945,Installment,13,4077.27,18.0,current,,11
30946,Installment,13,5428.31,18.0,current,,11
30947,Installment,13,4863.8,18.0,current,,11
30948,Installment,13,5242.09,18.0,defaulted,9.5,11
30949,Installment,13,3474.75,18.0,current,,11
30950,Installment,13,4835.22,18.0,current,,11
30951,Installment,13,3465.14,18.0,current,,11
30952,Installment,13,2733.35,18.0,current,,11
30953,Installment,13,4084.37,18.0,current,,11
30954,Installment,13,3544.58,18.0,current,,11
30955,Installment,13,2655.19,18.0,current,,11
30956,Installment,14,2286.76,18.0,current,,10
30957,Installment,14,3704.92,18.0,current,,10
30958,Installment,14,4471.15,18.0,current,,10
30959,Installment,14,5804.82,18.0,current,,10
30960,Installment,14,3359.61,18.0,current,,10
30961,Installment,14,6126.61,18.0,current,,10
30962,Installment,14,3284.52,18.0,current,,10
30963,Installment,14,2139.6,18.0,current,,10
30964,Installment,14,3843.83,18.0,defaulted,6.5,10
30965,Installment,14,6341.17,18.0,current,,10
30966,Installment,14,5723.23,18.0,current,,10
30967,Installment,14,5314.26,18.0,current,,10
30968,Installment,14,3307.34,18.0,defaulted,4.5,10
30969,Installment,14,4878.31,18.0,current,,10
30970,Installment,14,4962.69,18.0,current,,10
30971,Installment,14,3926.14,18.0,current,,10
30972,Installment,14,5630.73,18.0,current,,10
30973,Installment,14,4255.79,18.0,defaulted,5.0,10
30974,Installment,14,3094.07,18.0,current,,10
30975,Installment,14,2546.94,18.0,defaulted,4.5,10
30976,Installment,14,2492.2,18.0,current,,10
30977,Installment,14,3216.46,18.0,current,,10
30978,Installment,14,3848.3,18.0,current,,10
30979,Installment,14,4574.19,18.0,current,,10
30980,Installment,14,3506.17,18.0,current,,10
30981,Installment,14,4338.13,18.0,current,,10
30982,Installment,14,4711.78,18.0,current,,10
30983,Installment,14,4434.49,18.0,current,,10
30984,Installment,14,3501.95,18.0,defaulted,6.0,10
30985,Installment,14,3211.11,18.0,current,,10
30986,Installment,14,5031.69,18.0,current,,10
30987,Installment,14,2899.21,18.0,current,,10
30988,Installment,14,4255.98,18.0,current,,10
30989,Installment,14,3593.09,18.0,current,,10
30990,Installment,14,4497.31,18.0,current,,10
30991,Installment,14,3977.38,18.0,current,,10
